title,href,full_url
Apakah normal jika perut terasa kencang saat hamil 28 minggu?,/komunitas/topic/apakah-normal-jika-perut-terasa-kencang-saat-hamil-28-minggu-,https://www.alodokter.com/komunitas/topic/apakah-normal-jika-perut-terasa-kencang-saat-hamil-28-minggu-
Bagaimana cara mengatasi keluhan lemas yang sering terjadi saat hamil?,/komunitas/topic/bagaimana-cara-mengatasi-keluhan-lemas-yang-sering-terjadi-saat-hamil-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengatasi-keluhan-lemas-yang-sering-terjadi-saat-hamil-
Benarkah ibu hamil 7 bulan tidak boleh makan nanas dan minum air dingin?,/komunitas/topic/benarkah-ibu-hamil-7-bulan-tidak-boleh-makan-nanas-dan,https://www.alodokter.com/komunitas/topic/benarkah-ibu-hamil-7-bulan-tidak-boleh-makan-nanas-dan
Bagaimana cara menjaga kandungan agar tetap kuat di awal kehamilan?,/komunitas/topic/bagaimana-cara-menjaga-kandungan-agar-tetap-kuat-di-awal-kehamilan-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-menjaga-kandungan-agar-tetap-kuat-di-awal-kehamilan-
Benarkah gerakan bayi di bawah perut bisa jadi ciri janin sungsang?,/komunitas/topic/benarkah-gerakan-bayi-di-bawah-perut-bisa-jadi-ciri-janin,https://www.alodokter.com/komunitas/topic/benarkah-gerakan-bayi-di-bawah-perut-bisa-jadi-ciri-janin
Kenapa pertambahan berat janin terasa lambat di usia kehamilan 30 minggu?,/komunitas/topic/kenapa-pertambahan-berat-janin-terasa-lambat-di-usia-kehamilan-30,https://www.alodokter.com/komunitas/topic/kenapa-pertambahan-berat-janin-terasa-lambat-di-usia-kehamilan-30
Kenapa perut tetap bunyi saat hamil meskipun sudah makan?,/komunitas/topic/kenapa-perut-tetap-bunyi-saat-hamil-meskipun-sudah-makan-,https://www.alodokter.com/komunitas/topic/kenapa-perut-tetap-bunyi-saat-hamil-meskipun-sudah-makan-
Benarkah hubungan intim menjelang persalinan bisa mempercepat proses melahirkan?,/komunitas/topic/benarkah-hubungan-intim-menjelang-persalinan-bisa-mempercepat-proses-melahirkan-,https://www.alodokter.com/komunitas/topic/benarkah-hubungan-intim-menjelang-persalinan-bisa-mempercepat-proses-melahirkan-
Kenapa bisa keluar darah setelah berhubungan saat usia kehamilan masih awal?,/komunitas/topic/kenapa-bisa-keluar-darah-setelah-berhubungan-saat-usia-kehamilan-masih,https://www.alodokter.com/komunitas/topic/kenapa-bisa-keluar-darah-setelah-berhubungan-saat-usia-kehamilan-masih
"Kenapa Perut Terasa Kencang dan Nyeri Saat Baru Telat Haid, Apakah Hamil?",/komunitas/topic/kenapa-perut-terasa-kencang-dan-nyeri-saat-baru-telat-haid-,https://www.alodokter.com/komunitas/topic/kenapa-perut-terasa-kencang-dan-nyeri-saat-baru-telat-haid-
Bagaimana mengetahui tanda-tanda kandungan lemah di awal kehamilan?,/komunitas/topic/bagaimana-mengetahui-tanda-tanda-kandungan-lemah-di-awal-kehamilan-,https://www.alodokter.com/komunitas/topic/bagaimana-mengetahui-tanda-tanda-kandungan-lemah-di-awal-kehamilan-
Apa saja yang bisa dilakukan jika mual saat hamil muda membuat sulit makan?,/komunitas/topic/apa-saja-yang-bisa-dilakukan-jika-mual-saat-hamil-muda,https://www.alodokter.com/komunitas/topic/apa-saja-yang-bisa-dilakukan-jika-mual-saat-hamil-muda
Apa saja makanan yang baik dikonsumsi saat hamil muda usia 1 bulan?,/komunitas/topic/apa-saja-makanan-yang-baik-dikonsumsi-saat-hamil-muda-usia,https://www.alodokter.com/komunitas/topic/apa-saja-makanan-yang-baik-dikonsumsi-saat-hamil-muda-usia
Apa yang terjadi pada tubuh di minggu pertama kehamilan?,/komunitas/topic/apa-yang-terjadi-pada-tubuh-di-minggu-pertama-kehamilan-,https://www.alodokter.com/komunitas/topic/apa-yang-terjadi-pada-tubuh-di-minggu-pertama-kehamilan-
Bolehkah ibu hamil makan mie instan saat ngidam?,/komunitas/topic/bolehkah-ibu-hamil-makan-mie-instan-saat-ngidam-,https://www.alodokter.com/komunitas/topic/bolehkah-ibu-hamil-makan-mie-instan-saat-ngidam-
Bagaimana cara membedakan keputihan normal dan tidak normal di akhir kehamilan?,/komunitas/topic/bagaimana-cara-membedakan-keputihan-normal-dan-tidak-normal-di-akhir,https://www.alodokter.com/komunitas/topic/bagaimana-cara-membedakan-keputihan-normal-dan-tidak-normal-di-akhir
Bagaimana cara aman mengatasi batuk kering saat hamil tanpa membahayakan janin?,/komunitas/topic/bagaimana-cara-aman-mengatasi-batuk-kering-saat-hamil-tanpa-membahayakan,https://www.alodokter.com/komunitas/topic/bagaimana-cara-aman-mengatasi-batuk-kering-saat-hamil-tanpa-membahayakan
Apakah nyeri perut bawah di usia hamil 39 minggu termasuk tanda mau melahirkan?,/komunitas/topic/apakah-nyeri-perut-bawah-di-usia-hamil-39-minggu-termasuk,https://www.alodokter.com/komunitas/topic/apakah-nyeri-perut-bawah-di-usia-hamil-39-minggu-termasuk
Bagaimana cara memastikan asupan gizi cukup saat hamil trimester dua?,/komunitas/topic/bagaimana-cara-memastikan-asupan-gizi-cukup-saat-hamil-trimester-dua-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-memastikan-asupan-gizi-cukup-saat-hamil-trimester-dua-
Bagaimana cara memilih face wash yang aman untuk ibu hamil?,/komunitas/topic/bagaimana-cara-memilih-face-wash-yang-aman-untuk-ibu-hamil-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-memilih-face-wash-yang-aman-untuk-ibu-hamil-
Apa saja tanda bahwa janin berkembang normal di usia kehamilan 11 minggu?,/komunitas/topic/apa-saja-tanda-bahwa-janin-berkembang-normal-di-usia-kehamilan,https://www.alodokter.com/komunitas/topic/apa-saja-tanda-bahwa-janin-berkembang-normal-di-usia-kehamilan
Bagaimana cara berhubungan intim yang nyaman dan aman di trimester ketiga kehamilan?,/komunitas/topic/bagaimana-cara-berhubungan-intim-yang-nyaman-dan-aman-di-trimester,https://www.alodokter.com/komunitas/topic/bagaimana-cara-berhubungan-intim-yang-nyaman-dan-aman-di-trimester
Kapan waktu yang tepat mulai minum Obimin saat hamil?,/komunitas/topic/kapan-waktu-yang-tepat-mulai-minum-obimin-saat-hamil-,https://www.alodokter.com/komunitas/topic/kapan-waktu-yang-tepat-mulai-minum-obimin-saat-hamil-
,/komunitas/topic/-masih-amankah-naik-motor-sendiri-di-usia-kehamilan-yang-sudah,https://www.alodokter.com/komunitas/topic/-masih-amankah-naik-motor-sendiri-di-usia-kehamilan-yang-sudah
"Keluar lendir bening saat hamil 38 minggu, apakah ini tanda pembukaan?",/komunitas/topic/keluar-lendir-bening-saat-hamil-38-minggu--apakah-ini-tanda,https://www.alodokter.com/komunitas/topic/keluar-lendir-bening-saat-hamil-38-minggu--apakah-ini-tanda
Kapan biasanya tanda-tanda awal kehamilan mulai muncul setelah berhubungan?,/komunitas/topic/kapan-biasanya-tanda-tanda-awal-kehamilan-mulai-muncul-setelah-berhubungan-,https://www.alodokter.com/komunitas/topic/kapan-biasanya-tanda-tanda-awal-kehamilan-mulai-muncul-setelah-berhubungan-
Seperti apa perkembangan janin yang sehat saat kehamilan memasuki 24 minggu?,/komunitas/topic/seperti-apa-perkembangan-janin-yang-sehat-saat-kehamilan-memasuki-24,https://www.alodokter.com/komunitas/topic/seperti-apa-perkembangan-janin-yang-sehat-saat-kehamilan-memasuki-24
Apakah hubungan intim bisa membahayakan janin di trimester pertama?,/komunitas/topic/apakah-hubungan-intim-bisa-membahayakan-janin-di-trimester-pertama-,https://www.alodokter.com/komunitas/topic/apakah-hubungan-intim-bisa-membahayakan-janin-di-trimester-pertama-
Apa manfaat dan risiko air kelapa untuk ibu hamil trimester pertama?,/komunitas/topic/apa-manfaat-dan-risiko-air-kelapa-untuk-ibu-hamil-trimester,https://www.alodokter.com/komunitas/topic/apa-manfaat-dan-risiko-air-kelapa-untuk-ibu-hamil-trimester
Apakah feses berwarna hitam saat hamil bisa dianggap normal?,/komunitas/topic/apakah-feses-berwarna-hitam-saat-hamil-bisa-dianggap-normal-,https://www.alodokter.com/komunitas/topic/apakah-feses-berwarna-hitam-saat-hamil-bisa-dianggap-normal-
Seberapa penting plasenta dan tali pusat bagi kesehatan janin dalam kandungan?,/komunitas/topic/seberapa-penting-plasenta-dan-tali-pusat-bagi-kesehatan-janin-dalam,https://www.alodokter.com/komunitas/topic/seberapa-penting-plasenta-dan-tali-pusat-bagi-kesehatan-janin-dalam
Apakah semua ibu hamil wajib melakukan cek darah di awal kehamilan?,/komunitas/topic/apakah-semua-ibu-hamil-wajib-melakukan-cek-darah-di-awal,https://www.alodokter.com/komunitas/topic/apakah-semua-ibu-hamil-wajib-melakukan-cek-darah-di-awal
Apa saja tanda-tanda ngidam yang sering muncul di awal kehamilan?,/komunitas/topic/apa-saja-tanda-tanda-ngidam-yang-sering-muncul-di-awal-kehamilan-,https://www.alodokter.com/komunitas/topic/apa-saja-tanda-tanda-ngidam-yang-sering-muncul-di-awal-kehamilan-
Bagaimana cara mengurangi nyeri selangkangan saat hamil tua?,/komunitas/topic/bagaimana-cara-mengurangi-nyeri-selangkangan-saat-hamil-tua-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengurangi-nyeri-selangkangan-saat-hamil-tua-
Perlukah saya periksa lanjut ke rumah sakit kalau protein urine meningkat saat hamil?,/komunitas/topic/perlukah-saya-periksa-lanjut-ke-rumah-sakit-kalau-protein-urine,https://www.alodokter.com/komunitas/topic/perlukah-saya-periksa-lanjut-ke-rumah-sakit-kalau-protein-urine
Apa penyebab keluar darah dari vagina saat hamil besar tanpa nyeri?,/komunitas/topic/apa-penyebab-keluar-darah-dari-vagina-saat-hamil-besar-tanpa,https://www.alodokter.com/komunitas/topic/apa-penyebab-keluar-darah-dari-vagina-saat-hamil-besar-tanpa
Bolehkah ibu hamil minum suplemen vitamin C tambahan?,/komunitas/topic/bolehkah-ibu-hamil-minum-suplemen-vitamin-c-tambahan-,https://www.alodokter.com/komunitas/topic/bolehkah-ibu-hamil-minum-suplemen-vitamin-c-tambahan-
Bagaimana cara mengatasi mual dan muntah yang terus-menerus di awal kehamilan?,/komunitas/topic/bagaimana-cara-mengatasi-mual-dan-muntah-yang-terus-menerus-di-awal,https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengatasi-mual-dan-muntah-yang-terus-menerus-di-awal
Apa pertolongan pertama yang aman untuk ibu hamil saat merasa sesak napas?,/komunitas/topic/apa-pertolongan-pertama-yang-aman-untuk-ibu-hamil-saat-merasa,https://www.alodokter.com/komunitas/topic/apa-pertolongan-pertama-yang-aman-untuk-ibu-hamil-saat-merasa
Apakah aman konsumsi es krim untuk menaikkan berat badan janin?,/komunitas/topic/apakah-aman-konsumsi-es-krim-untuk-menaikkan-berat-badan-janin-,https://www.alodokter.com/komunitas/topic/apakah-aman-konsumsi-es-krim-untuk-menaikkan-berat-badan-janin-
Apakah mengejan saat BAB bisa membahayakan janin saat hamil?,/komunitas/topic/apakah-mengejan-saat-bab-bisa-membahayakan-janin-saat-hamil-,https://www.alodokter.com/komunitas/topic/apakah-mengejan-saat-bab-bisa-membahayakan-janin-saat-hamil-
Apa saja ciri bayi sungsang saat usia kehamilan masuk 8 bulan?,/komunitas/topic/apa-saja-ciri-bayi-sungsang-saat-usia-kehamilan-masuk-8,https://www.alodokter.com/komunitas/topic/apa-saja-ciri-bayi-sungsang-saat-usia-kehamilan-masuk-8
Bagaimana cara alami mempercepat kontraksi dan pembukaan saat menjelang persalinan?,/komunitas/topic/bagaimana-cara-alami-mempercepat-kontraksi-dan-pembukaan-saat-menjelang-persalinan-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-alami-mempercepat-kontraksi-dan-pembukaan-saat-menjelang-persalinan-
Apakah semua asuransi kantor menanggung kehamilan?,/komunitas/topic/apakah-semua-asuransi-kantor-menanggung-kehamilan-,https://www.alodokter.com/komunitas/topic/apakah-semua-asuransi-kantor-menanggung-kehamilan-
Benarkah panggul sempit hanya bisa melahirkan lewat operasi caesar?,/komunitas/topic/benarkah-panggul-sempit-hanya-bisa-melahirkan-lewat-operasi-caesar-,https://www.alodokter.com/komunitas/topic/benarkah-panggul-sempit-hanya-bisa-melahirkan-lewat-operasi-caesar-
Apa yang harus dilakukan jika berat badan janin masih belum ideal menjelang persalinan?,/komunitas/topic/apa-yang-harus-dilakukan-jika-berat-badan-janin-masih-belum,https://www.alodokter.com/komunitas/topic/apa-yang-harus-dilakukan-jika-berat-badan-janin-masih-belum
Apakah Normal Gerakan Bayi di Usia Hamil 20 Minggu Belum Teratur?,/komunitas/topic/apakah-normal-gerakan-bayi-di-usia-hamil-20-minggu-belum,https://www.alodokter.com/komunitas/topic/apakah-normal-gerakan-bayi-di-usia-hamil-20-minggu-belum
Bagaimana membedakan perut buncit karena lemak dengan tanda-tanda kehamilan?,/komunitas/topic/bagaimana-membedakan-perut-buncit-karena-lemak-dengan-tanda-tanda-kehamilan-,https://www.alodokter.com/komunitas/topic/bagaimana-membedakan-perut-buncit-karena-lemak-dengan-tanda-tanda-kehamilan-
Seberapa akurat hasil USG dalam menentukan jenis kelamin bayi?,/komunitas/topic/seberapa-akurat-hasil-usg-dalam-menentukan-jenis-kelamin-bayi-,https://www.alodokter.com/komunitas/topic/seberapa-akurat-hasil-usg-dalam-menentukan-jenis-kelamin-bayi-
Kenapa belum hamil padahal haid teratur dan suami sehat?,/komunitas/topic/kenapa-belum-hamil-padahal-haid-teratur-dan-suami-sehat-,https://www.alodokter.com/komunitas/topic/kenapa-belum-hamil-padahal-haid-teratur-dan-suami-sehat-
Benarkah minum es saat hamil bisa membuat bayi lahir besar?,/komunitas/topic/benarkah-minum-es-saat-hamil-bisa-membuat-bayi-lahir-besar-,https://www.alodokter.com/komunitas/topic/benarkah-minum-es-saat-hamil-bisa-membuat-bayi-lahir-besar-
Apa saja posisi berhubungan yang aman dan nyaman saat hamil?,/komunitas/topic/apa-saja-posisi-berhubungan-yang-aman-dan-nyaman-saat-hamil-,https://www.alodokter.com/komunitas/topic/apa-saja-posisi-berhubungan-yang-aman-dan-nyaman-saat-hamil-
Bagaimana cara mengetahui kalau janin sedang lapar saat dalam kandungan?,/komunitas/topic/bagaimana-cara-mengetahui-kalau-janin-sedang-lapar-saat-dalam-kandungan-,https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengetahui-kalau-janin-sedang-lapar-saat-dalam-kandungan-
Bagaimana cara alami agar janin cepat masuk ke panggul saat usia kehamilan sudah cukup bulan?,/komunitas/topic/bagaimana-cara-alami-agar-janin-cepat-masuk-ke-panggul-saat,https://www.alodokter.com/komunitas/topic/bagaimana-cara-alami-agar-janin-cepat-masuk-ke-panggul-saat
Apa saja ciri-ciri air ketuban sedikit saat hamil?,/komunitas/topic/apa-saja-ciri-ciri-air-ketuban-sedikit-saat-hamil-,https://www.alodokter.com/komunitas/topic/apa-saja-ciri-ciri-air-ketuban-sedikit-saat-hamil-
Apa arti TBJ janin rendah saat USG dan apakah berbahaya?,/komunitas/topic/apa-arti-tbj-janin-rendah-saat-usg-dan-apakah-berbahaya-,https://www.alodokter.com/komunitas/topic/apa-arti-tbj-janin-rendah-saat-usg-dan-apakah-berbahaya-
Apa dampaknya jika langsung berhubungan setelah haid berhenti?,/komunitas/topic/apa-dampaknya-jika-langsung-berhubungan-setelah-haid-berhenti-,https://www.alodokter.com/komunitas/topic/apa-dampaknya-jika-langsung-berhubungan-setelah-haid-berhenti-
Buah apa yang baik untuk pertumbuhan janin dan pencernaan ibu hamil?,/komunitas/topic/buah-apa-yang-baik-untuk-pertumbuhan-janin-dan-pencernaan-ibu,https://www.alodokter.com/komunitas/topic/buah-apa-yang-baik-untuk-pertumbuhan-janin-dan-pencernaan-ibu
Berapa dosis asam folat yang aman dan cukup untuk ibu hamil muda?,/komunitas/topic/berapa-dosis-asam-folat-yang-aman-dan-cukup-untuk-ibu,https://www.alodokter.com/komunitas/topic/berapa-dosis-asam-folat-yang-aman-dan-cukup-untuk-ibu
Apakah keputihan kental setelah berhubungan bisa menjadi tanda awal kehamilan?,/komunitas/topic/apakah-keputihan-kental-setelah-berhubungan-bisa-menjadi-tanda-awal-kehamilan-,https://www.alodokter.com/komunitas/topic/apakah-keputihan-kental-setelah-berhubungan-bisa-menjadi-tanda-awal-kehamilan-
Kenapa janin tidak bergerak sama sekali seharian saat usia kehamilan 7 bulan?,/komunitas/topic/kenapa-janin-tidak-bergerak-sama-sekali-seharian-saat-usia-kehamilan,https://www.alodokter.com/komunitas/topic/kenapa-janin-tidak-bergerak-sama-sekali-seharian-saat-usia-kehamilan
Buah apa saja yang sebaiknya dihindari saat hamil muda agar janin tetap aman?,/komunitas/topic/buah-apa-saja-yang-sebaiknya-dihindari-saat-hamil-muda-agar,https://www.alodokter.com/komunitas/topic/buah-apa-saja-yang-sebaiknya-dihindari-saat-hamil-muda-agar
Apakah keluar lendir bening seperti ingus di usia kehamilan 38 minggu tanda mau melahirkan?,/komunitas/topic/apakah-keluar-lendir-bening-seperti-ingus-di-usia-kehamilan-38,https://www.alodokter.com/komunitas/topic/apakah-keluar-lendir-bening-seperti-ingus-di-usia-kehamilan-38
Apa tanda-tanda dari luar yang bisa menunjukkan janin cacat dalam kandungan?,/komunitas/topic/apa-tanda-tanda-dari-luar-yang-bisa-menunjukkan-janin-cacat-dalam,https://www.alodokter.com/komunitas/topic/apa-tanda-tanda-dari-luar-yang-bisa-menunjukkan-janin-cacat-dalam
Apakah obat penguat kandungan bisa menyebabkan pendarahan makin banyak?,/komunitas/topic/apakah-obat-penguat-kandungan-bisa-menyebabkan-pendarahan-makin-banyak-,https://www.alodokter.com/komunitas/topic/apakah-obat-penguat-kandungan-bisa-menyebabkan-pendarahan-makin-banyak-
Bolehkah Ibu Hamil Mengonsumsi Minyak Kelapa Setiap Hari?,/komunitas/topic/bolehkah-ibu-hamil-mengonsumsi-minyak-kelapa-setiap-hari-,https://www.alodokter.com/komunitas/topic/bolehkah-ibu-hamil-mengonsumsi-minyak-kelapa-setiap-hari-
Apakah perubahan hormon di awal kehamilan bisa bikin sulit tidur di malam hari?,/komunitas/topic/apakah-perubahan-hormon-di-awal-kehamilan-bisa-bikin-sulit-tidur,https://www.alodokter.com/komunitas/topic/apakah-perubahan-hormon-di-awal-kehamilan-bisa-bikin-sulit-tidur
Apakah Bisa Hamil Setelah Operasi Kista Ovarium?,/komunitas/topic/apakah-bisa-hamil-setelah-operasi-kista-ovarium-,https://www.alodokter.com/komunitas/topic/apakah-bisa-hamil-setelah-operasi-kista-ovarium-
Apakah normal keluar cairan bening seperti pipis saat hamil muda?,/komunitas/topic/apakah-normal-keluar-cairan-bening-seperti-pipis-saat-hamil-muda-,https://www.alodokter.com/komunitas/topic/apakah-normal-keluar-cairan-bening-seperti-pipis-saat-hamil-muda-
Apakah bisa hamil jika baru seminggu setelah berhubungan?,/komunitas/topic/apakah-bisa-hamil-jika-baru-seminggu-setelah-berhubungan-,https://www.alodokter.com/komunitas/topic/apakah-bisa-hamil-jika-baru-seminggu-setelah-berhubungan-
Bagaimana Cara Mengurangi Rasa Kencang Di Perut Saat Hamil 5 Bulan?,/komunitas/topic/bagaimana-cara-mengurangi-rasa-kencang-di-perut-saat-hamil-5,https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengurangi-rasa-kencang-di-perut-saat-hamil-5
Apakah Infeksi Saluran Kemih Saat Hamil Bisa Membahayakan Janin?,/komunitas/topic/apakah-infeksi-saluran-kemih-saat-hamil-bisa-membahayakan-janin-,https://www.alodokter.com/komunitas/topic/apakah-infeksi-saluran-kemih-saat-hamil-bisa-membahayakan-janin-
Apakah Hasil USG Bisa Tidak Akurat?,/komunitas/topic/apakah-hasil-usg-bisa-tidak-akurat-,https://www.alodokter.com/komunitas/topic/apakah-hasil-usg-bisa-tidak-akurat-
Apakah kenaikan berat badan 8 kg di usia kehamilan 22 minggu masih tergolong normal?,/komunitas/topic/apakah-kenaikan-berat-badan-8-kg-di-usia-kehamilan-22,https://www.alodokter.com/komunitas/topic/apakah-kenaikan-berat-badan-8-kg-di-usia-kehamilan-22
Apakah wajar merasa perut begah saat hamil 6 bulan dan bagaimana cara menguranginya?,/komunitas/topic/apakah-wajar-merasa-perut-begah-saat-hamil-6-bulan-dan,https://www.alodokter.com/komunitas/topic/apakah-wajar-merasa-perut-begah-saat-hamil-6-bulan-dan
Apakah Keluar Darah Merah Muda Saat Hamil 5 Minggu Berbahaya?,/komunitas/topic/apakah-keluar-darah-merah-muda-saat-hamil-5-minggu-berbahaya-,https://www.alodokter.com/komunitas/topic/apakah-keluar-darah-merah-muda-saat-hamil-5-minggu-berbahaya-
Kenapa Mulut Terasa Pahit Saat Hamil Masuk Trimester Pertama?,/komunitas/topic/kenapa-mulut-terasa-pahit-saat-hamil-masuk-trimester-pertama-,https://www.alodokter.com/komunitas/topic/kenapa-mulut-terasa-pahit-saat-hamil-masuk-trimester-pertama-
Apakah Keputihan Putih Seperti Susu Saat Hamil 40 Minggu Termasuk Normal?,/komunitas/topic/apakah-keputihan-putih-seperti-susu-saat-hamil-40-minggu-termasuk,https://www.alodokter.com/komunitas/topic/apakah-keputihan-putih-seperti-susu-saat-hamil-40-minggu-termasuk
Apakah Kandungan Usia 6 Bulan Masih Bisa Digugurkan?,/komunitas/topic/apakah-kandungan-usia-6-bulan-masih-bisa-digugurkan-,https://www.alodokter.com/komunitas/topic/apakah-kandungan-usia-6-bulan-masih-bisa-digugurkan-
Apakah Cabut Gigi Saat Hamil Trimester Kedua Aman Dilakukan?,/komunitas/topic/apakah-cabut-gigi-saat-hamil-trimester-kedua-aman-dilakukan-,https://www.alodokter.com/komunitas/topic/apakah-cabut-gigi-saat-hamil-trimester-kedua-aman-dilakukan-
Kapan Waktu Terbaik Tes Kehamilan Setelah Berhubungan?,/komunitas/topic/kapan-waktu-terbaik-tes-kehamilan-setelah-berhubungan-,https://www.alodokter.com/komunitas/topic/kapan-waktu-terbaik-tes-kehamilan-setelah-berhubungan-
Apakah Anyang-Anyangan Saat Hamil 6 Bulan Termasuk Kondisi yang Normal?,/komunitas/topic/apakah-anyang-anyangan-saat-hamil-6-bulan-termasuk-kondisi-yang-normal-,https://www.alodokter.com/komunitas/topic/apakah-anyang-anyangan-saat-hamil-6-bulan-termasuk-kondisi-yang-normal-
